date,BANDHAN ,Edelweiss ,Taurus ,HDFC ,DSP ,Union ,BANK OF INDIA ,Aditya Birla Sun Life ,SBI LONG TERM EQUITY FUND ,LIC MF ,Invesco India ,JM ,Axis ,ICICI Prudential ,UTI ,quant ,Tata ,Motilal Oswal ,PGIM India ,Navi ,Mirae Asset ,Mahindra Manulife ,Groww ,Parag Parikh ,ITI ,Sundaram ,BARODA BNP PARIBAS ,Samco ,HSBC ,HSBC ,Zerodha 
2016-06-21,40.0199,35.93,55.26,388.135,34.264,19.56,38.91,22.84,113.4049,48.8053,37.67,11.8746,32.4078,283.69,67.4701,67.8036,12.9609,11.631,10.37,10.6682,10.723,,,,,,,,,,
2016-06-22,39.903,35.83,55.18,386.81,34.199,19.52,38.76,22.78,113.0769,48.6548,37.54,11.8524,32.3207,284.22,67.307,67.9881,12.9228,11.6196,10.36,10.653,10.698,,,,,,,,,,
2016-06-23,40.1189,35.89,55.56,389.623,34.503,19.59,38.94,22.89,113.974,48.9435,37.78,11.9747,32.4123,285.02,67.5456,68.3976,13.0051,11.6905,10.44,10.7008,10.784,,,,,,,,,,
2016-06-24,39.4793,35.44,54.51,380.809,33.892,19.34,38.42,22.49,111.8565,48.2264,37.09,11.7582,31.8532,283.05,66.4271,67.613,12.8279,11.5974,10.22,10.6048,10.596,,,,,,,,,,
2016-06-27,39.6348,35.57,54.76,383.537,34.13,19.43,38.56,22.63,112.5094,48.6576,37.2,11.8047,32.0321,285.49,67.0241,67.9903,12.8858,11.6713,10.25,10.6095,10.643,,,,,,,,,,
2016-06-28,39.7554,35.7,55.05,384.75,34.222,19.48,38.57,22.71,112.8197,48.878,37.37,11.8578,32.2537,287.84,67.233,68.068,12.9222,11.7752,10.29,10.6675,10.686,,,,,,,,,,
2016-06-29,40.2446,36.1,55.49,388.691,34.481,19.66,39.06,22.94,114.1844,49.3702,37.83,12.0017,32.5781,291.26,68.1105,68.7436,13.0822,11.8513,10.41,10.7586,10.768,,,,,,,,,,
2016-06-30,40.5842,36.53,56.16,392.857,34.92,19.9,39.42,23.15,114.9221,49.874,38.25,12.1094,32.8316,293.06,68.7353,70.0124,13.2203,11.915,10.5,10.8457,10.882,,,,,,,,,,
2016-07-01,40.9334,36.78,56.57,394.548,35.088,20.05,39.66,23.24,115.6788,50.1189,38.37,12.175,32.8312,294.71,69.2523,70.0364,13.2889,11.9616,10.58,10.8351,10.915,,,,,,,,,,
2016-07-04,41.2273,36.94,56.86,399.825,35.276,20.09,39.89,23.39,116.4753,50.4307,38.65,12.251,32.927,295.79,69.6158,70.0623,13.3465,12.0852,10.66,10.8561,10.975,,,,,,,,,,
2016-07-05,41.1334,36.94,56.65,398.63,35.162,20.03,39.78,23.36,116.0864,50.2758,38.27,12.1795,32.8067,294.98,69.443,70.1604,13.3339,12.0394,10.64,10.8088,10.947,,,,,,,,,,
2016-07-07,41.0229,36.88,56.65,397.276,35.165,20.02,39.62,23.31,116.31,50.0952,38.26,12.1673,32.7902,295.1,69.5935,70.0971,13.3215,12.0513,10.61,10.8051,10.951,,,,,,,,,,
2016-07-08,41.0973,36.76,56.47,395.957,35.201,20.08,39.6,23.34,116.1162,50.0297,38.36,12.1596,32.7291,294.45,69.3156,69.978,13.3098,12.0977,10.62,10.8075,10.953,,,,,,,,,,
2016-07-11,41.478,37.22,57.45,402.972,35.67,20.28,39.98,23.6,117.7428,50.5921,38.99,12.3374,33.1952,297.53,70.2357,70.4173,13.4912,12.2236,10.81,10.934,11.109,,,,,,,,,,
2016-07-12,41.5994,37.42,57.85,405.207,35.868,20.35,40.08,23.63,118.2631,50.7927,39.28,12.4082,33.343,298.26,70.5244,70.2502,13.5147,12.2475,10.87,10.9511,11.168,,,,,,,,,,
2016-07-13,41.3181,37.27,57.73,404.256,35.645,20.26,39.87,23.5,117.7958,50.5821,39.17,12.4057,33.3,296.65,70.372,69.9096,13.4694,12.1968,10.85,10.9502,11.15,,,,,,,,,,
2016-07-14,41.5501,37.51,58.15,409.455,36.055,20.33,39.98,23.61,118.4349,50.8534,39.37,12.4692,33.4704,297.78,70.7731,70.3148,13.5494,12.3073,10.91,10.9873,11.236,,,,,,,,,,
2016-07-15,41.2575,37.43,58.01,408.005,35.977,20.22,39.9,23.57,117.9471,50.5736,39.15,12.4863,33.5625,296.85,70.5384,70.059,13.4847,12.2977,10.9,10.9379,11.222,,,,,,,,,,
2016-07-18,41.2271,37.22,57.72,404.981,35.841,20.21,39.85,23.52,117.9864,50.3806,39.0,12.4792,33.468,296.32,70.2285,69.7958,13.4645,12.2607,10.86,10.9308,11.18,,,,,,,,,,
2016-07-19,41.3656,37.2,57.94,406.979,35.963,20.16,40.04,23.6,118.2688,50.45,39.16,12.5391,33.4857,296.57,70.4296,69.637,13.4725,12.2983,10.87,10.9808,11.216,,,,,,,,,,
2016-07-20,41.5835,37.56,58.33,408.956,36.274,20.33,40.44,23.67,118.8554,50.903,39.36,12.5962,33.7924,299.16,70.9878,70.0766,13.589,12.4223,10.92,11.0696,11.301,,,,,,,,,,
2016-07-21,41.592,37.45,57.97,405.588,36.214,20.31,40.54,23.53,118.3106,50.6193,39.18,12.599,33.6839,298.11,70.5911,69.9092,13.5395,12.3927,10.88,11.0993,11.253,,,,,,,,,,
2016-07-22,41.8076,37.56,58.16,406.916,36.357,20.52,40.87,23.79,118.9826,50.9126,39.38,12.6517,33.8753,299.27,71.0817,70.3114,13.6141,12.4371,10.96,11.1208,11.348,,,,,,,,,,
2016-07-25,42.24,37.97,58.81,412.9,36.839,20.76,41.33,24.03,119.9471,51.3151,39.84,12.8003,34.2216,301.66,71.7345,70.9823,13.7333,12.5889,11.07,11.1932,11.48,,,,,,,,,,
2016-07-26,42.0189,37.95,58.55,410.09,36.758,20.69,41.25,23.9,119.6744,51.108,39.63,12.7982,34.0496,299.74,71.3209,71.5672,13.7014,12.5272,11.05,11.1497,11.377,,,,,,,,,,
2016-07-27,42.2773,38.14,58.85,411.905,37.012,20.71,41.59,23.99,120.2722,51.4484,39.86,12.8751,34.2683,301.47,71.5243,72.0361,13.7485,12.616,11.11,11.2002,11.472,,,,,,,,,,
2016-07-28,42.6752,38.54,59.25,412.934,37.272,20.89,41.9,24.17,120.8825,51.5778,40.05,13.0298,34.7497,303.15,72.0045,72.4032,13.8793,12.6937,11.17,11.2958,11.553,,,,,,,,,,
2016-07-29,42.7629,38.67,59.2,411.576,37.455,21.0,42.06,24.26,120.9902,51.7539,40.22,13.086,34.7703,304.4,71.8272,72.3308,13.9226,12.8319,11.19,11.3407,11.582,,,,,,,,,,
2016-08-01,42.798,38.86,59.3,410.301,37.549,21.06,42.37,24.25,121.234,51.6373,40.39,13.1667,34.7983,305.45,71.7976,72.7208,13.9044,12.8192,11.22,11.3627,11.627,,,,,,,,,,
2016-08-02,42.4304,38.68,59.2,407.83,37.485,21.0,42.04,24.19,120.8282,51.3511,40.27,13.0832,34.7268,304.72,71.5583,72.5767,13.8651,12.6783,11.17,11.3659,11.58,,,,,,,,,,
2016-08-03,41.8771,38.2,58.57,404.094,37.086,20.8,41.62,24.0,119.3481,50.8693,39.89,12.9254,34.2669,302.96,70.8859,72.3202,13.7768,12.5586,11.04,11.2601,11.435,,,,,,,,,,
2016-08-04,41.6535,38.24,58.71,406.301,37.099,20.83,41.61,24.03,119.358,51.0747,39.97,12.9336,34.3186,302.97,70.9336,72.3526,13.7616,12.5117,11.05,11.281,11.471,,,,,,,,,,
2016-08-05,42.4795,38.72,59.59,413.262,37.716,21.05,42.26,24.47,120.9876,51.8474,40.67,13.2135,34.6599,305.53,72.0403,73.3201,13.9957,12.6812,11.22,11.4457,11.666,,,,,,,,,,
2016-08-08,42.7791,38.96,60.0,415.285,37.843,21.16,42.64,24.55,122.0399,52.0476,40.93,13.3416,34.8229,306.89,72.5086,74.1037,14.0755,12.8686,11.27,11.5268,11.761,,,,,,,,,,
2016-08-09,42.6255,38.68,59.81,415.296,37.685,21.08,42.51,24.48,121.6087,51.8289,40.63,13.2684,34.7366,305.95,72.3055,74.2197,14.0365,12.7519,11.24,11.5007,11.704,,,,,,,,,,
2016-08-10,42.0195,38.21,59.0,409.673,37.146,20.81,41.93,24.2,120.131,51.3161,40.13,13.1084,34.2988,303.54,71.3274,73.6484,13.8555,12.5484,11.11,11.3328,11.553,,,,,,,,,,
2016-08-11,42.0689,38.34,59.06,407.549,37.163,20.8,41.83,24.15,120.2166,51.5653,40.26,13.1363,34.3164,304.93,71.2285,73.5514,13.8462,12.6545,11.11,11.3391,11.547,,,,,,,,,,
2016-08-12,42.2201,38.59,59.59,412.713,37.555,20.88,41.96,24.29,121.0663,51.8348,40.38,13.1663,34.4515,305.2,71.5894,73.7683,13.8736,12.7022,11.2,11.3439,11.6,,,,,,,,,,
2016-08-16,42.2231,38.7,59.71,414.917,37.527,20.83,41.84,24.18,120.9623,51.748,40.34,13.1814,34.3404,306.01,71.4746,74.4064,13.9088,12.719,11.2,11.375,11.643,,,,,,,,,,
2016-08-17,42.3514,38.75,59.91,415.792,37.557,20.88,41.99,24.18,121.1984,52.0082,40.38,13.1804,34.3508,305.68,71.563,75.0547,13.952,12.7457,11.21,11.4268,11.672,,,,,,,,,,
2016-08-18,42.7364,39.1,60.41,419.65,37.941,20.97,42.32,24.32,121.8104,52.3108,40.75,13.2501,34.4924,306.87,72.0252,76.3376,14.0901,12.8478,11.28,11.5299,11.812,,,,,,,,,,
2016-08-19,42.9048,39.34,60.6,422.825,38.129,20.95,42.26,24.27,122.0192,52.3405,40.75,13.2378,34.4209,306.4,72.1712,76.42,14.0865,12.8565,11.29,11.5245,11.853,,,,,,,,,,
2016-08-22,42.6353,39.05,60.37,420.597,37.89,20.9,41.95,24.21,121.4214,52.1942,40.52,13.1528,34.2859,306.09,71.9445,75.7854,14.0206,12.8557,11.22,11.4934,11.779,,,,,,,,,,
2016-08-23,42.7042,38.82,60.2,419.606,37.839,20.8,41.91,24.22,121.0116,52.3627,40.6,13.1153,34.3065,305.92,71.9492,75.6808,14.0379,12.8535,11.23,11.4777,11.747,,,,,,,,,,
2016-08-24,43.032,38.96,60.42,421.158,38.052,20.97,42.27,24.28,121.7085,52.7948,40.74,13.2,34.4618,308.15,72.2124,75.6062,14.1325,12.9287,11.29,11.53,11.844,,,,,,,,,,
2016-08-25,42.8147,38.74,60.08,418.552,37.859,20.92,42.19,24.15,121.4245,52.621,40.55,13.1557,34.3744,307.5,71.8562,75.276,14.0921,12.918,11.23,11.4818,11.776,,,,,,,,,,
2016-08-26,42.809,38.69,59.81,416.72,37.753,20.91,42.18,24.21,121.5315,52.6495,40.52,13.2023,34.3923,307.39,71.804,74.9232,14.0578,12.9329,11.21,11.4974,11.776,,,,,,,,,,
2016-08-29,43.0299,38.82,60.0,418.094,37.87,20.87,42.24,24.3,121.6293,52.6767,40.58,13.2298,34.3049,307.92,71.9898,75.2197,14.0314,12.893,11.25,11.5306,11.814,,,,,,,,,,
2016-08-30,43.4337,39.32,60.83,424.124,38.42,21.08,42.67,24.57,122.8898,53.3506,41.1,13.4182,34.726,311.76,72.8441,76.3409,14.1902,13.0833,11.41,11.7244,11.961,,,,,,,,,,
2016-08-31,43.6875,39.45,61.12,425.611,38.678,21.23,42.9,24.68,123.7546,53.5658,41.27,13.5489,34.8669,312.97,73.133,76.1119,14.236,13.1473,11.48,11.7899,12.013,,,,,,,,,,
2016-09-01,43.6789,39.36,60.84,423.828,38.568,21.24,42.9,24.56,123.6212,53.3666,41.12,13.551,34.8799,313.67,72.9116,75.6554,14.2309,13.1218,11.5,11.7654,11.979,,,,,,,,,,
2016-09-02,43.9627,39.42,61.02,426.185,38.731,21.3,42.97,24.71,124.0899,53.4868,41.3,13.6231,34.9656,314.42,73.1448,75.9394,14.2292,13.1525,11.55,11.7664,12.054,,,,,,,,,,
2016-09-06,44.5453,39.86,61.96,433.915,39.459,21.56,43.44,25.04,126.1945,54.3183,41.99,13.8156,35.2977,317.63,73.8571,76.3809,14.377,13.3716,11.75,11.9341,12.236,,,,,,,,,,
2016-09-07,44.538,39.81,61.83,435.67,39.481,21.47,43.46,24.99,126.1022,54.3946,41.81,13.7823,35.1675,316.68,73.8153,75.8566,14.3755,13.3345,11.73,11.8943,12.25,,,,,,,,,,
2016-09-08,44.6684,40.14,62.04,437.144,39.672,21.56,43.48,25.06,126.4955,54.824,41.93,13.8898,35.3805,319.34,74.1217,76.0039,14.4335,13.3834,11.78,11.9453,12.323,,,,,,,,,,
2016-09-09,44.3331,39.85,61.42,433.987,39.33,21.44,43.12,24.86,125.5722,54.452,41.6,13.75,35.1591,317.1,73.5449,75.5954,14.3347,13.2718,11.68,11.8653,12.232,,,,,,,,,,
2016-09-12,43.3714,39.04,60.17,423.541,38.39,21.13,42.17,24.44,123.377,53.526,40.87,13.499,34.5872,312.07,72.2319,74.1608,14.0989,13.1272,11.47,11.6772,11.981,,,,,,,,,,
2016-09-14,43.7486,39.22,60.45,428.132,38.633,21.16,42.29,24.54,124.3036,53.8757,40.99,13.5288,34.5255,312.96,72.6101,74.5282,14.1842,13.169,11.52,11.6933,12.042,,,,,,,,,,
2016-09-15,43.764,39.28,60.5,427.486,38.59,21.19,42.32,24.62,124.0715,53.8382,41.03,13.5318,34.6304,313.41,72.7079,74.4673,14.2063,13.1684,11.54,11.7017,12.07,,,,,,,,,,
2016-09-16,43.77,39.29,60.72,428.322,38.63,21.29,42.48,24.62,124.4923,54.0086,41.35,13.5938,34.8283,315.1,73.0956,74.4465,14.1971,13.2715,11.56,11.7493,12.106,,,,,,,,,,
2016-09-19,43.9145,39.45,60.77,430.302,38.733,21.25,42.54,24.75,124.6333,54.0105,41.45,13.6221,34.7558,315.76,73.3327,74.8599,14.2489,13.2848,11.58,11.7623,12.199,,,,,,,,,,
2016-09-20,43.8231,39.44,60.63,429.178,38.712,21.28,42.73,24.73,124.3383,53.8738,41.26,13.6011,34.6832,315.64,73.1164,75.0645,14.2203,13.2237,11.54,11.7309,12.167,,,,,,,,,,
2016-09-21,43.8551,39.53,60.52,428.683,38.693,21.37,42.81,24.75,124.3961,53.9608,41.29,13.6247,34.6859,315.75,73.1016,75.0873,14.2121,13.2932,11.53,11.7242,12.167,,,,,,,,,,
2016-09-22,44.2962,39.97,61.23,435.218,39.249,21.59,43.45,24.99,125.8276,54.4306,41.66,13.8078,35.0227,318.23,73.8575,75.5444,14.3721,13.4948,11.65,11.8438,12.304,,,,,,,,,,
2016-09-23,44.0989,40.04,61.23,432.423,39.099,21.54,43.41,25.01,125.2695,54.2576,41.52,13.7796,34.9991,317.31,73.7729,75.3334,14.387,13.5311,11.61,11.8256,12.29,,,,,,,,,,
2016-09-26,43.6618,39.72,60.67,428.53,38.843,21.39,43.14,24.93,124.4304,53.705,41.19,13.6736,34.7529,314.71,73.286,75.1422,14.3417,13.5478,11.51,11.7097,12.227,,,,,,,,,,
2016-09-27,43.6692,39.69,60.52,426.843,38.808,21.38,43.15,24.97,124.057,53.6614,41.15,13.6582,34.7497,315.3,73.0787,74.9332,14.3728,13.5393,11.5,11.7377,12.199,,,,,,,,,,
2016-09-28,43.9143,39.89,60.83,430.701,39.234,21.47,43.35,25.11,124.7119,54.0822,41.38,13.7436,34.8625,316.17,73.4316,75.2155,14.4722,13.6635,11.57,11.813,12.286,,,,,,,,,,
2016-09-29,42.7131,38.83,59.43,419.386,38.362,20.89,42.5,24.59,121.7963,52.8704,40.5,13.4266,34.3278,310.64,71.6872,74.0785,14.1462,13.3934,11.34,11.5758,12.016,,,,,,,,,,
2016-09-30,43.1512,39.2,60.1,423.185,38.696,21.12,43.07,24.86,123.3452,53.4492,40.89,13.5429,34.5758,311.58,72.0307,74.601,14.3214,13.4483,11.43,11.6576,12.134,,,,,,,,,,
2016-10-03,44.1501,40.05,61.27,431.192,39.405,21.53,43.91,25.32,125.529,54.3718,41.57,13.8853,35.2722,317.49,73.2854,75.3491,14.5499,13.7344,11.67,11.8752,12.398,,,,,,,,,,
2016-10-04,44.3178,40.24,61.52,434.72,39.642,21.61,44.32,25.28,125.8015,54.6305,41.8,13.951,35.3535,319.39,73.56,75.5494,14.6008,13.8718,11.71,12.0013,12.488,,,,,,,,,,
2016-10-05,44.3766,40.31,61.55,435.899,39.731,21.71,44.34,25.31,125.8267,54.8816,41.77,13.9799,35.3256,319.2,73.6122,75.9061,14.6512,13.8662,11.7,11.9582,12.507,,,,,,,,,,
2016-10-06,44.1554,40.25,61.35,433.816,39.542,21.56,44.15,25.24,125.6857,54.5042,41.56,13.9714,35.2964,317.5,73.5227,75.4969,14.5582,13.8846,11.65,11.9268,12.496,,,,,,,,,,
2016-10-07,44.1751,40.18,61.11,434.043,39.558,21.51,44.0,25.24,125.6222,54.3701,41.66,13.9434,35.1869,316.2,73.3956,75.344,14.5291,13.8324,11.63,11.8797,12.498,,,,,,,,,,
2016-10-10,44.346,40.19,61.15,434.526,39.598,21.52,44.01,25.27,125.6697,54.41,41.69,13.9494,35.1907,317.35,73.4305,75.6732,14.5194,13.8332,11.65,11.9082,12.536,,,,,,,,,,
2016-10-13,43.7883,39.66,60.22,428.086,39.108,21.28,43.64,24.99,123.8682,53.6401,41.14,13.7795,34.7014,314.35,72.3834,74.7798,14.3661,13.7383,11.49,11.7429,12.349,,,,,,,,,,
2016-10-14,44.0668,39.93,60.65,430.729,39.311,21.39,43.8,25.02,124.2196,53.9302,41.28,13.837,34.7682,315.0,72.7028,75.4833,14.4419,13.8213,11.5,11.7784,12.405,,,,,,,,,,
2016-10-17,43.8206,39.82,60.14,428.939,38.992,21.26,43.34,24.82,123.4871,53.5162,40.93,13.6661,34.3414,314.2,72.2951,75.7774,14.3312,13.7379,11.41,11.7269,12.315,,,,,,,,,,
2016-10-18,44.4014,40.38,61.08,435.445,39.569,21.48,44.01,25.27,125.2605,54.2044,41.49,13.8222,34.8396,318.53,73.3196,76.3274,14.5015,13.8973,11.58,11.8628,12.531,,,,,,,,,,
2016-10-19,44.4061,40.38,61.03,435.188,39.7,21.43,44.03,25.3,125.0669,54.2817,41.54,13.8021,34.7616,318.16,73.234,76.458,14.5085,13.9467,11.54,11.8619,12.547,10.0289,,,,,,,,,
2016-10-20,44.628,40.4,61.26,438.877,39.749,21.43,44.09,25.43,125.0597,54.5094,41.61,13.7815,34.8173,319.62,73.5476,76.4678,14.5057,13.9262,11.57,11.87,12.622,10.0321,,,,,,,,,
2016-10-21,44.6431,40.48,61.34,439.221,39.759,21.41,44.17,25.56,125.1635,54.6042,41.73,13.8407,35.0213,320.41,73.6266,76.0476,14.5247,14.0016,11.59,11.9439,12.666,10.0342,,,,,,,,,
2016-10-24,44.8267,40.44,61.32,441.937,39.928,21.45,44.09,25.52,125.2833,54.6322,41.85,13.8458,35.0094,322.61,73.6183,76.215,14.5118,14.0476,11.58,11.9653,12.715,10.0382,,,,,,,,,
2016-10-25,44.9375,40.43,61.26,441.823,39.957,21.39,44.09,25.42,125.2034,54.5328,41.82,13.8332,35.0645,322.1,73.5231,77.3723,14.4909,13.995,11.56,11.9597,12.745,10.0411,,,,,,,,,
2016-10-26,44.4876,40.13,60.71,435.812,39.573,21.2,43.81,25.22,123.5416,53.9727,41.51,13.7075,35.19,319.98,72.9344,76.9516,14.4477,13.8434,11.46,11.9141,12.621,10.0314,,,,,,,,,
2016-10-27,44.1809,39.88,60.65,434.515,39.263,21.11,43.38,25.09,122.7482,53.6374,41.23,13.6032,35.1056,319.68,72.7949,76.4998,14.2777,13.7216,11.39,11.8357,12.526,10.0323,,,,,,,,,
2016-10-28,44.231,40.12,60.94,436.335,39.44,21.28,43.7,25.26,123.5498,53.8698,41.45,13.6764,35.2742,319.59,73.1417,76.6549,14.3895,13.8413,11.47,11.9168,12.617,10.0321,,,,,,,,,
2016-11-01,44.4137,40.19,61.02,437.178,39.546,21.3,43.87,25.25,123.7647,54.0515,41.34,13.6938,35.3692,320.41,73.3697,77.1509,14.3846,13.9412,11.46,11.9777,12.652,10.0378,,,,,,,,,
2016-11-02,43.6987,39.5,59.9,429.343,38.854,21.0,43.23,25.05,121.8146,53.3046,40.69,13.4979,34.8763,316.28,72.2439,76.5509,14.1634,13.7417,11.31,11.8547,12.445,10.0341,,,,,,,,,
2016-11-03,43.3452,39.18,59.42,425.239,38.491,20.88,42.98,24.73,120.7558,52.9544,40.47,13.4106,34.6874,314.8,71.7643,75.7087,14.1051,13.6012,11.24,11.7547,12.35,10.0329,,,,,,,,,
2016-11-04,43.0055,38.7,58.9,421.506,38.097,20.6,42.46,24.34,119.6653,52.3213,40.04,13.236,34.1118,310.65,71.1277,74.6722,13.9314,13.318,11.14,11.607,12.189,10.037,,,,,,,,,
2016-11-07,43.5476,39.02,59.45,427.11,38.646,20.76,42.78,24.42,120.5609,52.7429,40.43,13.2932,34.1912,312.8,71.6134,75.5687,14.1474,13.4159,11.18,11.6647,12.314,10.0493,,,,,,,,,
2016-11-08,43.6928,39.17,59.67,429.186,38.862,20.87,42.82,24.55,121.1452,53.1074,40.64,13.37,34.1794,313.75,71.9106,76.0115,14.1834,13.4359,11.24,11.7347,12.417,10.053,,,,,,,,,
2016-11-09,43.0234,38.62,58.87,426.174,38.409,20.61,42.01,24.2,120.0913,52.4499,39.96,13.1651,33.7079,309.02,70.9341,75.2034,13.9602,13.3647,11.02,11.532,12.289,10.095,,,,,,,,,
2016-11-10,43.5689,39.17,59.71,439.645,39.154,20.69,42.22,24.43,122.0097,53.2714,40.42,13.261,33.9122,312.7,71.85,75.8672,14.1421,13.5156,11.09,11.621,12.481,10.1265,,,,,,,,,
2016-11-11,42.421,37.86,57.86,428.586,37.974,20.14,40.84,23.81,118.9772,51.6861,39.28,12.8682,33.0425,304.33,70.2276,74.1957,13.659,13.1083,10.73,11.3,12.095,10.0634,,,,,,,,,
2016-11-15,40.7822,36.36,56.08,419.845,36.69,19.46,39.08,22.93,115.304,49.6238,38.18,12.4084,31.9294,295.64,68.5988,71.2918,13.1051,12.4776,10.37,10.8293,11.715,10.0022,,,,,,,,,
2016-11-16,40.8971,36.47,56.15,418.823,36.725,19.51,39.36,22.97,115.3193,49.5973,38.39,12.57,32.0917,294.48,68.5577,71.0883,13.1359,12.6484,10.44,10.8851,11.73,10.0126,,,,,,,,,
2016-11-17,40.486,36.41,56.02,419.538,36.703,19.53,39.22,22.89,114.872,49.4869,38.21,12.424,31.9725,293.37,68.2608,71.0798,13.1042,12.655,10.39,10.9015,11.707,10.0043,,,,,,,,,
2016-11-18,40.3205,36.42,56.0,419.679,36.767,19.54,39.03,22.81,115.2102,49.4629,38.29,12.4848,32.0324,293.18,68.2113,71.0702,13.1495,12.7495,10.39,10.8142,11.677,10.0125,,,,,,,,,
2016-11-21,39.4628,35.58,54.97,407.827,35.77,19.16,38.26,22.27,112.6773,48.3518,37.55,12.169,31.465,288.59,66.9091,69.585,12.7956,12.4036,10.19,10.6152,11.42,9.971,,,,,,,,,
2016-11-22,39.8759,36.05,55.68,410.44,36.188,19.41,38.66,22.57,113.6078,49.0382,37.99,12.3459,31.7987,290.84,67.5617,70.2882,12.9056,12.5878,10.31,10.7021,11.543,10.0018,,,,,,,,,
2016-11-23,40.2341,36.45,56.11,412.144,36.532,19.49,39.06,22.76,114.312,49.3341,38.17,12.3712,31.8969,291.54,68.022,71.4137,12.9992,12.6803,10.39,10.8027,11.626,10.0267,,,,,,,,,
2016-11-24,39.9791,36.32,55.82,411.551,36.39,19.37,38.69,22.6,113.5195,48.8241,37.93,12.2769,31.6558,290.96,67.8323,70.8358,12.9631,12.5997,10.33,10.7955,11.516,9.993,,,,,,,,,
2016-11-25,40.6359,36.93,56.76,416.506,36.992,19.69,39.47,22.9,115.4589,49.5847,38.57,12.4625,32.2696,295.33,68.7455,71.937,13.1786,12.7906,10.51,10.9966,11.707,10.0504,,,,,,,,,
2016-11-28,40.8588,37.0,56.92,417.522,36.954,19.92,39.5,22.99,116.0145,49.752,38.85,12.4676,32.2954,295.66,68.8446,71.7506,13.1549,12.8359,10.55,11.026,11.75,10.0665,,,,,,,,,
2016-11-29,40.9696,37.09,56.99,418.043,37.017,19.98,39.85,23.12,116.2312,49.9583,38.94,12.5752,32.3852,296.75,69.0784,71.766,13.2359,13.0174,10.61,11.0907,11.8,10.0766,,,,,,,,,
2016-11-30,41.476,37.59,57.67,423.725,37.407,20.13,40.27,23.33,117.1691,50.5541,39.39,12.7362,32.7938,299.85,69.7607,72.2725,13.3733,13.1388,10.7,11.2125,11.935,10.1144,,,,,,,,,
2016-12-01,41.101,37.23,57.05,421.011,37.073,20.12,39.99,23.17,116.5372,50.319,39.01,12.6834,32.6471,298.51,69.3584,71.6023,13.2548,13.0782,10.61,11.1495,11.859,10.0903,,,,,,,,,
2016-12-02,40.4842,36.84,56.26,416.477,36.679,19.84,39.5,22.96,115.0564,49.7352,38.49,12.5289,32.1706,295.08,68.5819,71.0801,13.0977,12.9094,10.47,11.0278,11.681,10.0379,,,,,,,,,
2016-12-05,40.4802,36.8,56.51,417.481,36.822,19.91,39.54,23.09,115.5291,50.024,38.62,12.5875,32.2203,295.75,68.8147,71.3946,13.1421,13.0452,10.54,11.0891,11.737,10.0572,,,,,,,,,
2016-12-06,40.5614,36.88,56.61,419.198,36.893,19.93,39.61,23.07,115.871,50.1252,38.7,12.6323,32.2736,295.57,69.0654,71.6459,13.158,13.059,10.56,11.0682,11.776,10.0576,,,,,,,,,
2016-12-07,40.4626,36.76,56.42,417.376,36.725,19.82,39.47,22.98,115.1578,50.0473,38.65,12.6085,32.0904,294.96,68.6929,71.5828,13.0632,13.0399,10.51,11.0485,11.709,10.035,,,,,,,,,
2016-12-08,41.029,37.27,57.4,424.106,37.275,20.08,39.95,23.33,116.9952,50.594,39.31,12.82,32.6371,299.19,69.6896,72.5387,13.2749,13.1719,10.68,11.2163,11.908,10.106,,,,,,,,,
2016-12-09,41.192,37.28,57.42,426.01,37.397,20.1,40.01,23.36,117.2614,50.6545,39.39,12.7797,32.5093,298.53,70.1062,72.5933,13.32,13.1858,10.68,11.2125,11.934,10.1378,,,,,,,,,
2016-12-12,40.7941,36.83,56.78,421.11,37.017,19.94,39.38,23.23,115.9249,50.1788,39.02,12.5653,32.25,295.48,69.4641,71.8309,13.2132,13.0001,10.53,11.0689,11.774,10.0771,,,,,,,,,
2016-12-13,40.8253,36.86,56.91,422.181,37.096,19.99,39.33,23.28,116.3763,50.3173,39.08,12.6361,32.3619,296.23,69.5881,71.8273,13.2107,13.04,10.53,11.0531,11.808,10.0921,,,,,,,,,
2016-12-14,40.5772,36.62,56.64,418.631,36.898,19.89,39.1,23.19,116.0627,49.9634,38.92,12.5541,32.1576,294.65,69.271,71.2813,13.1446,12.9151,10.48,10.9759,11.715,10.0784,,,,,,,,,
2016-12-15,40.5722,36.57,56.45,418.365,36.789,19.87,39.01,23.16,116.0915,49.8709,38.86,12.5063,32.0776,294.58,69.3776,71.1487,13.1414,12.9521,10.47,10.9662,11.702,10.0621,,,,,,,,,
2016-12-16,40.5271,36.55,56.35,417.746,36.75,19.87,39.02,23.18,115.8333,49.9527,38.87,12.4612,32.0919,295.57,69.182,71.4827,13.1305,12.9707,10.47,10.965,11.7,10.0587,,,,,,,,,
2016-12-19,40.4655,36.37,56.05,415.764,36.537,19.8,38.77,23.07,115.1838,49.7292,38.64,12.3664,31.8054,294.04,68.9508,71.0042,13.0784,12.9091,10.39,10.9112,11.645,10.0556,,,,,,,,,
2016-12-20,40.2883,36.19,55.72,412.851,36.266,19.72,38.52,22.94,114.3019,49.3828,38.43,12.2691,31.6173,292.4,68.6047,70.2306,13.0001,12.7712,10.33,10.8271,11.599,10.023,,,,,,,,,
